audio,transcript
97b5fe53ab7023db,الطعمية في مصر مختلفة عن أي مكان تاني
4ebbc1d53c2746c4,الفول المدمس هو وجبة الفطور الأساسية
60252e7b0b763be0,حفظت آيات من القرآن الكريم
c532a29c32309952,الزمالك والأهلي دايما بيعملوا ماتشات حماسية
6c9388f6806d0955,النهاردة الجو حر قوي
7166a0ba00e92739,عايز أشوف البحر في شرم الشيخ
583b99257c1354f0,خدنا جولة في خان الخليلي
8a0f323b21ee583d,المتحف المصري مليان آثار فرعونية
e70a9d49b5582db3,الأسعار في السوق غليت شوية
df5ec2b716fb7c49,عايزة أتعلم العزف على العود
f02e35ef864a2537,إيه أحسن مكان لشراء العبايات
18161cb40e21e143,القطار السريع بيوصل الصعيد
6294abc199cf21fe,المدرسة بدأت من أول أسبوع
fe57dd105b2eb760,دايما بنشجع المنتخب المصري
cef22693f5493319,الحلو في مصر إن كل حاجة فيها طعم خاص
1f6b940c17fc3122,النهاردة الشمس كانت طالعة بدري
0d64adde60b691af,الأطفال بيحبوا الآيس كريم في الصيف
76a1fe701ae85157,النهاردة كان في حفل زفاف كبير
4d87ccdaab6e20d1,الأكل من عند الكشري المصري مميز
8cd6df0542f01910,الشوارع في القاهرة مليانة ناس
0c53393287c8f3a2,الأطفال بيلعبوا كرة قدم في النادي
2f08294986243b0a,السمك في بورسعيد طعمه لذيذ جدا
e8c45c463f7d6224,الأغاني الشعبية بتفرح الناس
cbe379b4618780cd,الطيور بتغني الصبح بدري في الأرياف
93046955bb42496f,الجو في الشتاء بيكون بارد في الصعيد
d9b3b82624992bc5,أنت هتاكل كشري النهارده
75ad4a95f6242b3e,يلا بينا نروح الأهرامات
c7dca91d58a5e965,العيلة بتتجمع يوم الجمعة عشان الغدا
3355b06ffbda8035,الطيبة والكرم من صفات الشعب المصري
66f326e6b5a2a1b8,القطط في الشوارع حاجة عادية في مصر
305f66df8c1fc9fe,الأمطار قليلة جدا في القاهرة
cf1eeb74d488a562,الأفراح المصرية دايما مليانة رقص وغناء
5c288f7a819da045,التاكسي الأبيض والأسود جزء من ثقافة القاهرة
c1bdf7205eb3f58d,الناس في مصر بتهتم جدا بالضيافة
9e81e9ceec532d50,التمثال أبو الهول من أشهر معالم الجيزة
2ba7cfd1ed0be412,اللبس التقليدي في الصعيد له طابع خاص
4c2187f1160df2c2,اللغة العربية المصرية لها طابع مميز
a6328fd137331981,الأسواق الشعبية في مصر بتبيع كل حاجة
4f7f03deea2ebe21,إنت بتفطر فول ولا طعمية  
225373c87a7dad2c,العمارة دي قديمة من أيام الملك فاروق  
fb65ee44f53a9c68,يلا نروح خان الخليلي نشتري شوية هدايا  
8592529495774065,أنا بحب الكشري المصري جدا  
b3c9ca8d17e99f89,النهارده عندنا حفلة في دار الأوبرا  
ccae254c38c11a2f,العيد الكبير قرب لازم نجهز الضحية  
b6eb8bad954e9829,شفت ماتش الأهلي والزمالك امبارح  
980356bcc68cc5af,الزنقة في شوارع القاهرة بتزهق  
e07d30e936760da2,أكل السمك على البحر في بورسعيد طعمه رائع  
918a29d38428cae1,السياحة في مصر بترجع تاني الحمد لله  
87c68e7114631e52,يا بختك عندك إجازة النهاردة  
f6e56216df91c7e0,الطبيعة في واحة سيوة حاجة تانية خالص  
72337ffdbd82f3e2,السمسمية في السويس لذيذة جدا  
21118b4b7ad9bab5,النهارده الجو حر جدا لازم نشرب مية كتير  
bb9a8b399ea8fd26,الأهرامات من عجائب الدنيا السبعة  
b72f2156fc0e27f3,يلا نروح السينما نشوف فيلم جديد  
ac4a8ab648c80a50,العيدية من الحاجات الحلوة في العيد  
88c914704d324bb3,يوم الجمعة دايما بيكون في صلاة جماعة كبيرة  
bbcee21e104bdc69,أنا بحب القعدة على الكورنيش  
e84a41e6648a3bd4,الكنافة بالمانجو طعمها خطير  
401d2b824d7a7774,الناس في الدلتا عندهم عادات وتقاليد جميلة  
f45511c25855fafb,الأطفال بيلعبوا في الشارع بعد المدارس  
89fcd54a70f4158a,الجو في مصر في الصيف حر جدا
1e54d373869fe988,الزحمة في القاهرة بتكون شديدة في الصبح
9b62720fef182e58,ماتنساش تجيب عيش بلدي وإنت جاي
74a7fe0f83758b24,النهاردة الجمعة يلا نصلي في الجامع
49bda93acf094642,ماتقولش كدة دي كلمة مش كويسة
b4813e558bc5a4b3,إنت سمعت عن المتحف المصري الجديد
8e28aed74a121090,الناس في مصر طيبين وكرماء جدا
56f2aa95e11d44d9,الشارع ده دايما زحمة خد طريق تاني
61864f11d82be379,يا سلام على الكشري أكلة ما تتعوضش
610ae88d36848cbb,إيه رايك نروح إسكندرية في الويك إند
5bd3c90c0aeab9b6,ربنا يوفقك في الامتحانات يا حبيبي
4db45e35d7ff83ab,النهاردة الجو حلو ومناسب للتنزه
740a04f97972391a,الأذان بيأذن يلا نصلي
ba083f30d0433698,العيد الجاي ناوي تسافر فين
da1dfbb8d6feafaf,الأم المصرية دايما قلبها كبير
f8e2c38b4255d23b,الجوافة في السوق اليوم طازة ورخيصة
8a51af2cca389d36,الناس بيجمعوا في القهاوي عشان يتفرجوا على الماتش
6b535d52444b2f38,المدارس في مصر بدأت الدراسة من أول الأسبوع
4a36f8bd8e3cce4f,الطعمية هي الفلافل المصري مشهورة جدا
4c5e6982471b8eb6,الأسكندرية مدينة جميلة على البحر المتوسط
c99d6e10ad1301d4,يا خسارة ماتش الأهلي والزمالك خلص تعادل
4cee36b0cd947264,القطار من القاهرة للصعيد بياخد وقت طويل
f970d4a273e6fbfc,المصريين عندهم خفة دم مش طبيعية
49734ba9ab63f375,الشوارع في وسط البلد مليانة محلات ومطاعم
b49690c0030b92c8,الجو حر النهاردة في القاهرة
7a41e0a6698ca7bc,إزيك عامل إيه
850bb0c9f9e6c117,الطعمية هنا طعمها جميل
c259a2abc0be1425,فين ممكن ألاقي أحسن كشري في الحتة
9d483f5415f63a48,الناس في مصر عندهم كرم ضيافة
b0ef79b608873d89,الاهلي والزمالك دايما في منافسة شديدة
60a5ee48d27d041d,مصر معروفة بأهراماتها العظيمة
d12142ce97ac4367,الزحمة في شوارع القاهرة لا تطاق
1f184ce81aa15df2,الكتاكيت الصغيرة في المزرعة شكلها حلو
56cfe6a8b3b6aabc,يلا نروح نشرب شاي في الحسين
ba0b79a882356dbe,أنا بحب أزور الأسكندرية في الصيف
ed1ef84ce56c4946,النهاردة الجو مغيم والبحر هادي
fbcbd53ef15ba8e5,الناس بتتكلم عن الانتخابات القادمة
fc9d87cb1ad64c45,الصعيد مليان عادات وتقاليد جميلة
69f9d09906f002d5,القطايف والكنافة حلويات رمضان المفضلة
deb34b996a4f369d,الأمطار نادرة في القاهرة
f94a180aa34928b8,السينما الجديدة لسه فاتحة النهاردة
744c32f4bd76ba8b,المكتبات في وسط البلد مليانة كتب قيمة
c4e8b43d7ab427de,الحفلات في دار الأوبرا دايما ممتعة
9a7eb4eeba174991,الجامعة الأمريكية في القاهرة بتقدم تعليم متميز
5ebaa1d47c7db378,الأغاني الشعبية ليها شعبية كبيرة هنا
afe40a8bfa13ba2f,الحج إلى مكة أمنية كل مسلم
f79007ea6e81ed91,الأطفال بيستمتعوا بالألعاب النارية في العيد
cfcbf7741179e68b,الحياة في مصر مليانة نشاط وحيوية
bfd1b49e0e6813c1,التلفزيون بيعرض مسلسلات جديدة في رمضان
ec8eaabc207c3d46,الأسعار في الأسواق الشعبية أقل من المولات
a8b06295baa4b6e3,المتاحف في مصر بتعرض تاريخ عريق
7080b20ed1b6eaf6,الكنافة بالمانجو من الحلويات المفضلة
097595137203d7df,الطقس في الأقصر دافي في الشتاء
21901f57cc0278c6,البحر الأحمر مشهور بالغوص والشعاب المرجانية
737127cf01a4414b,العائلات بتحب تقضي وقتها في الحدائق العامة
b337596a49d357b0,الصحافة المصرية بتنقل الأحداث بسرعة
d019895d46454cb7,الفلاحين بيزرعوا الأرز في الدلتا
955dbd5af65f3830,العمرانية الجديدة بتتوسع بسرعة
2896e6c0d8fc1176,المقاهي في مصر مليانة ناس بالليل
c732a7ba3072777a,الكتاتيب موجودة في القرى لتعليم القرآن
b717bebf50d6beb0,المساجد بتبقى مليانة في صلاة الجمعة
18bc66da9d2b0ae0,الناس بتحب تسافر لشرم الشيخ في الإجازات
3678b32837344c7d,الباعة الجائلين بيبيعوا حاجات متنوعة
71b0d26ff99f854b,المشي على كورنيش النيل تجربة ممتعة
9b53960dd57c5276,القطط في الشوارع جزء من الحياة اليومية
1db84175de7012a1,المناطق الأثرية في الأقصر وأسوان رائعة
fc0e961c45fc32f5,العصائر الطازجة في الصيف منعشة
02b69d74597b3115,الموبايلات بقت جزء لا يتجزأ من الحياة اليومية
e701fd16ec036660,الأفراح في مصر مليانة فرحة وبهجة
e050b68b5ecaa8d8,المكتبات العامة بتشجع الناس على القراءة
f6106596011e9866,عاوزين نروح الأهرامات بكره
ab16ce97e883f5b9,الحياة في مصر مليانة حكايات وأسرار قديمة
9ebbdb11e82e6694,مصر مشهورة بالكشري والطعمية
f15e0f3b66ed9285,الأهلي والزمالك هما أكبر فريقين في مصر
8aec79c646c28f82,رمضان بيكون له طعم خاص في شوارع مصر
f2fb77d3cb4a3897,الجنيه المصري عليه صور فراعنة
6ea90ea345481328,عايز آكل سمك مشوي في إسكندرية
463b6a17b4d205c7,العيلة بتتجمع كل يوم جمعة على الغداء
f31fc43e8b00ebcc,البلد دي مليانة تاريخ وحضارة
588d9f487a25f0f9,الأطفال في مصر بيلعبوا في الشارع بعد المدرسة
bcecc2e040afbecf,النيل بيدي حياة للمصريين من الآلاف السنين
d331e84e21d963fb,الأذان بيرن في كل حتة وقت الصلاة
01a3aba6f6a77936,اللغة العربية المصرية مليانة تعبيرات حلوة
eea1a4d5c5d5e9ff,الزحمة في القاهرة بتخليك تتأخر عن مواعيدك
ef17ee78785e93e9,الناس في مصر بيحبوا الضيف جدا
ab6c21b3314abd20,الأكل المصري بيتميز بطعمه الشهي
53fde8e4d3e37b38,القطط في شوارع مصر كتيرة
